time,close,hashrate,difficulty,month,year,week_date,reward
2018-12-21,3898.81,35668333.6071938,5106422924659.82,12,2018,2018-12-21,1800.0
2018-12-22,4045.24,44646434.4686376,5106422924659.82,12,2018,2018-12-28,1800.0
2018-12-23,4007.63,45336899.5554739,5106422924659.82,12,2018,2018-12-28,1800.0
2018-12-24,4081.95,39463290.0607103,5106422924659.82,12,2018,2018-12-28,1800.0
2018-12-25,3834.73,40471412.4270802,5106422924659.82,12,2018,2018-12-28,1800.0
2018-12-26,3848.78,39833505.2846545,5106422924659.82,12,2018,2018-12-28,1800.0
2018-12-27,3646.09,44987752.6025426,5106422924659.82,12,2018,2018-12-28,1800.0
2018-12-28,3947.86,42624642.9761176,5106422924659.82,12,2018,2018-12-28,1800.0
2018-12-29,3797.06,35454205.0095734,5106422924659.82,12,2018,2019-01-04,1800.0
2018-12-30,3896.21,45174679.0370612,5106422924659.82,12,2018,2019-01-04,1800.0
2018-12-31,3747.39,40392996.2368619,5248509606855.42,12,2018,2019-01-04,1800.0
2019-01-01,3880.15,41826596.7372394,5618595848853.28,1,2019,2019-01-04,1800.0
2019-01-02,3961.01,42361558.5090514,5618595848853.28,1,2019,2019-01-04,1800.0
2019-01-03,3835.86,43529916.4222997,5618595848853.28,1,2019,2019-01-04,1800.0
2019-01-04,3874.06,41786468.2602012,5618595848853.28,1,2019,2019-01-04,1800.0
2019-01-05,3855.39,46904866.9172261,5618595848853.28,1,2019,2019-01-11,1800.0
2019-01-06,4102.85,39548562.5851597,5618595848853.28,1,2019,2019-01-11,1800.0
2019-01-07,4050.4,39132613.9348484,5618595848853.28,1,2019,2019-01-11,1800.0
2019-01-08,4040.75,47709037.264695,5618595848853.28,1,2019,2019-01-11,1800.0
2019-01-09,4048.34,45871308.7289025,5618595848853.28,1,2019,2019-01-11,1800.0
2019-01-10,3668.15,43320877.9057847,5618595848853.28,1,2019,2019-01-11,1800.0
2019-01-11,3669.2,41195175.491855,5618595848853.28,1,2019,2019-01-11,1800.0
2019-01-12,3664.38,38468279.8000567,5618595848853.28,1,2019,2019-01-18,1800.0
2019-01-13,3551.24,39343881.4754508,5618595848853.28,1,2019,2019-01-18,1800.0
2019-01-14,3703.9,43646215.5613221,5862614531725.71,1,2019,2019-01-18,1800.0
2019-01-15,3621.24,38793183.2152996,5883988430955.41,1,2019,2019-01-18,1800.0
2019-01-16,3643.99,39086108.3154623,5883988430955.41,1,2019,2019-01-18,1800.0
2019-01-17,3685.3,37302036.8661536,5883988430955.41,1,2019,2019-01-18,1800.0
2019-01-18,3648.05,40539092.8960755,5883988430955.41,1,2019,2019-01-18,1800.0
2019-01-19,3729.78,38857097.9311518,5883988430955.41,1,2019,2019-01-25,1800.0
2019-01-20,3567.73,45828604.9176433,5883988430955.41,1,2019,2019-01-25,1800.0
2019-01-21,3571.92,43712740.0920396,5883988430955.41,1,2019,2019-01-25,1800.0
2019-01-22,3602.04,39338591.1434454,5883988430955.41,1,2019,2019-01-25,1800.0
2019-01-23,3572.05,43036349.2441735,5883988430955.41,1,2019,2019-01-25,1800.0
2019-01-24,3598.52,47441409.4520985,5883988430955.41,1,2019,2019-01-25,1800.0
2019-01-25,3582.89,40091720.2970973,5883988430955.41,1,2019,2019-01-25,1800.0
2019-01-26,3596.5,44106488.5942508,5883988430955.41,1,2019,2019-02-01,1800.0
2019-01-27,3565.08,40299811.8265493,5883988430955.41,1,2019,2019-02-01,1800.0
2019-01-28,3453.42,42000616.6800578,5836655168808.53,1,2019,2019-02-01,1800.0
2019-01-29,3418.25,42408751.973731,5814661935891.8,1,2019,2019-02-01,1800.0
2019-01-30,3467.21,39051366.6112242,5814661935891.8,1,2019,2019-02-01,1800.0
2019-01-31,3434.13,45575836.7406976,5814661935891.8,1,2019,2019-02-01,1800.0
2019-02-01,3461.63,45775306.8443916,5814661935891.8,2,2019,2019-02-01,1800.0
2019-02-02,3508.68,41518932.1377555,5814661935891.8,2,2019,2019-02-08,1800.0
2019-02-03,3449.62,40303070.3802164,5814661935891.8,2,2019,2019-02-08,1800.0
2019-02-04,3431.24,43473057.7115712,5814661935891.8,2,2019,2019-02-08,1800.0
2019-02-05,3447.66,42697225.8230467,5814661935891.8,2,2019,2019-02-08,1800.0
2019-02-06,3394.89,47475905.9616304,5814661935891.8,2,2019,2019-02-08,1800.0
2019-02-07,3375.33,50442661.8882159,5814661935891.8,2,2019,2019-02-08,1800.0
2019-02-08,3660.03,46903472.4372065,5814661935891.8,2,2019,2019-02-08,1800.0
2019-02-09,3652.26,43228318.3659474,5814661935891.8,2,2019,2019-02-15,1800.0
2019-02-10,3685.14,41094129.4392953,5894008795042.49,2,2019,2019-02-15,1800.0
2019-02-11,3611.34,43503836.6635231,6061518831027.27,2,2019,2019-02-15,1800.0
2019-02-12,3617.41,38536110.3196518,6061518831027.27,2,2019,2019-02-15,1800.0
2019-02-13,3605.87,46136477.6181838,6061518831027.27,2,2019,2019-02-15,1800.0
2019-02-14,3588.72,43830433.4031103,6061518831027.27,2,2019,2019-02-15,1800.0
2019-02-15,3593.49,38524988.174124,6061518831027.27,2,2019,2019-02-15,1800.0
2019-02-16,3617.24,45243824.094139,6061518831027.27,2,2019,2019-02-22,1800.0
2019-02-17,3670.92,47847756.9868945,6061518831027.27,2,2019,2019-02-22,1800.0
2019-02-18,3912.57,46557352.7193714,6061518831027.27,2,2019,2019-02-22,1800.0
2019-02-19,3924.24,47463759.4064703,6061518831027.27,2,2019,2019-02-22,1800.0
2019-02-20,3974.05,39188196.4024339,6061518831027.27,2,2019,2019-02-22,1800.0
2019-02-21,3937.04,35886348.3822641,6061518831027.27,2,2019,2019-02-22,1800.0
2019-02-22,3983.53,48557437.9990662,6061518831027.27,2,2019,2019-02-22,1800.0
2019-02-23,4149.09,43326983.8539653,6061518831027.27,2,2019,2019-03-01,1800.0
2019-02-24,3771.62,41699034.4806698,6064081790460.69,2,2019,2019-03-01,1800.0
2019-02-25,3845.51,43762393.6695945,6071846049920.75,2,2019,2019-03-01,1800.0
2019-02-26,3817.88,48518480.8395566,6071846049920.75,2,2019,2019-03-01,1800.0
2019-02-27,3830.72,43378758.7418273,6071846049920.75,2,2019,2019-03-01,1800.0
2019-02-28,3823.37,45752082.9328346,6071846049920.75,2,2019,2019-03-01,1800.0
2019-03-01,3831.48,48990912.8600474,6071846049920.75,3,2019,2019-03-01,1800.0
2019-03-02,3842.94,40419159.8254764,6071846049920.75,3,2019,2019-03-08,1800.0
2019-03-03,3812.31,44106296.648428,6071846049920.75,3,2019,2019-03-08,1800.0
2019-03-04,3731.28,41519277.3367853,6071846049920.75,3,2019,2019-03-08,1800.0
2019-03-05,3874.18,45583496.961084,6071846049920.75,3,2019,2019-03-08,1800.0
2019-03-06,3874.98,38440027.0054906,6071846049920.75,3,2019,2019-03-08,1800.0
2019-03-07,3882.61,43094151.9550507,6071846049920.75,3,2019,2019-03-08,1800.0
2019-03-08,3868.02,44044134.5838246,6071846049920.75,3,2019,2019-03-08,1800.0
2019-03-09,3947.74,42067846.7510553,6071846049920.75,3,2019,2019-03-15,1800.0
2019-03-10,3929.84,41859992.1319056,6071216044486.33,3,2019,2019-03-15,1800.0
2019-03-11,3874.89,42943836.8358263,6068891541676.55,3,2019,2019-03-15,1800.0
2019-03-12,3888.57,43928506.2381613,6068891541676.55,3,2019,2019-03-15,1800.0
2019-03-13,3878.44,41261208.4093421,6068891541676.55,3,2019,2019-03-15,1800.0
2019-03-14,3881.44,47063222.423541,6068891541676.55,3,2019,2019-03-15,1800.0
2019-03-15,3927.08,46388378.1048802,6068891541676.55,3,2019,2019-03-15,1800.0
2019-03-16,4027.01,49592956.715576,6068891541676.55,3,2019,2019-03-22,1800.0
2019-03-17,3998.0,44219453.7474075,6068891541676.55,3,2019,2019-03-22,1800.0
2019-03-18,3988.85,49152726.1822965,6068891541676.55,3,2019,2019-03-22,1800.0
2019-03-19,4024.14,53416464.1863043,6068891541676.55,3,2019,2019-03-22,1800.0
2019-03-20,4056.75,48338052.7030702,6068891541676.55,3,2019,2019-03-22,1800.0
2019-03-21,3996.93,45218106.1464174,6068891541676.55,3,2019,2019-03-22,1800.0
2019-03-22,4000.84,49268278.551613,6068891541676.55,3,2019,2019-03-22,1800.0
2019-03-23,4007.21,43829368.5046818,6068891541676.55,3,2019,2019-03-29,1800.0
2019-03-24,3994.11,47228168.5093996,6368919654419.9,3,2019,2019-03-29,1800.0
2019-03-25,3924.55,47026846.4415673,6379265451411.05,3,2019,2019-03-29,1800.0
2019-03-26,3942.22,42479651.5939014,6379265451411.05,3,2019,2019-03-29,1800.0
2019-03-27,4045.98,47681353.1815806,6379265451411.05,3,2019,2019-03-29,1800.0
2019-03-28,4036.45,46366994.1237997,6379265451411.05,3,2019,2019-03-29,1800.0
2019-03-29,4111.38,46549858.3447962,6379265451411.05,3,2019,2019-03-29,1800.0
2019-03-30,4118.13,43914861.2075775,6379265451411.05,3,2019,2019-04-05,1800.0
2019-03-31,4112.69,44877577.2101696,6379265451411.05,3,2019,2019-04-05,1800.0
2019-04-01,4151.32,43406358.4112033,6379265451411.05,4,2019,2019-04-05,1800.0
2019-04-02,4906.93,51037696.0316296,6379265451411.05,4,2019,2019-04-05,1800.0
2019-04-03,4976.59,45252156.4063927,6379265451411.05,4,2019,2019-04-05,1800.0
2019-04-04,4913.36,45930007.6171341,6379265451411.05,4,2019,2019-04-05,1800.0
2019-04-05,5047.23,50019786.8363353,6379265451411.05,4,2019,2019-04-05,1800.0
2019-04-06,5057.25,44033511.1232459,6379562392399.34,4,2019,2019-04-12,1800.0
2019-04-07,5201.16,46123800.3228922,6393023717201.86,4,2019,2019-04-12,1800.0
2019-04-08,5294.09,47281190.6666004,6393023717201.86,4,2019,2019-04-12,1800.0
2019-04-09,5201.3,42541074.1217863,6393023717201.86,4,2019,2019-04-12,1800.0
2019-04-10,5318.6,47251301.5947455,6393023717201.86,4,2019,2019-04-12,1800.0
2019-04-11,5048.56,50089119.4035942,6393023717201.86,4,2019,2019-04-12,1800.0
2019-04-12,5081.5,48383269.1326992,6393023717201.86,4,2019,2019-04-12,1800.0
2019-04-13,5080.66,43111981.2005906,6393023717201.86,4,2019,2019-04-19,1800.0
2019-04-14,5165.59,38878908.9268042,6393023717201.86,4,2019,2019-04-19,1800.0
2019-04-15,5037.27,46120157.2530654,6393023717201.86,4,2019,2019-04-19,1800.0
2019-04-16,5212.81,46135225.1550418,6393023717201.86,4,2019,2019-04-19,1800.0
2019-04-17,5236.26,43697260.9593547,6393023717201.86,4,2019,2019-04-19,1800.0
2019-04-18,5289.75,47305812.4489463,6393023717201.86,4,2019,2019-04-19,1800.0
2019-04-19,5295.53,48575719.895706,6393023717201.86,4,2019,2019-04-19,1800.0
2019-04-20,5326.18,41893779.7806613,6393023717201.86,4,2019,2019-04-26,1800.0
2019-04-21,5305.74,51365832.698247,6357721118108.3,4,2019,2019-04-26,1800.0
2019-04-22,5394.67,43116692.570824,6353030562983.98,4,2019,2019-04-26,1800.0
2019-04-23,5539.1,37351466.8173793,6353030562983.98,4,2019,2019-04-26,1800.0
2019-04-24,5454.58,52151883.3015698,6353030562983.98,4,2019,2019-04-26,1800.0
2019-04-25,5162.67,45513089.1649164,6353030562983.98,4,2019,2019-04-26,1800.0
2019-04-26,5234.09,48288211.1228846,6353030562983.98,4,2019,2019-04-26,1800.0
2019-04-27,5229.48,44280221.4163431,6353030562983.98,4,2019,2019-05-03,1800.0
2019-04-28,5272.45,51737417.504597,6353030562983.98,4,2019,2019-05-03,1800.0
2019-04-29,5237.96,51317569.4156722,6353030562983.98,4,2019,2019-05-03,1800.0
2019-04-30,5350.64,44324020.7469077,6353030562983.98,4,2019,2019-05-03,1800.0
2019-05-01,5389.54,55254674.7438451,6353030562983.98,5,2019,2019-05-03,1800.0
2019-05-02,5500.72,59148182.3862114,6353030562983.98,5,2019,2019-05-03,1800.0
2019-05-03,5753.38,48248666.0023914,6353030562983.98,5,2019,2019-05-03,1800.0
2019-05-04,5840.08,42813568.6355585,6554050172254.85,5,2019,2019-05-10,1800.0
2019-05-05,5794.14,43464314.3913795,6702169884349.17,5,2019,2019-05-10,1800.0
2019-05-06,5748.17,50382022.2378401,6702169884349.17,5,2019,2019-05-10,1800.0
2019-05-07,5819.57,43922468.2254743,6702169884349.17,5,2019,2019-05-10,1800.0
2019-05-08,5998.71,50752249.6648088,6702169884349.17,5,2019,2019-05-10,1800.0
2019-05-09,6171.96,51265233.187056,6702169884349.17,5,2019,2019-05-10,1800.0
2019-05-10,6358.29,41910276.8378259,6702169884349.17,5,2019,2019-05-10,1800.0
2019-05-11,7191.36,43313882.4935151,6702169884349.17,5,2019,2019-05-17,1800.0
2019-05-12,6977.63,52373847.1791167,6702169884349.17,5,2019,2019-05-17,1800.0
2019-05-13,7806.36,56324595.1327325,6702169884349.17,5,2019,2019-05-17,1800.0
2019-05-14,7980.13,50903812.7896203,6702169884349.17,5,2019,2019-05-17,1800.0
2019-05-15,8183.83,49463240.0893572,6702169884349.17,5,2019,2019-05-17,1800.0
2019-05-16,7874.11,49172532.397533,6702169884349.17,5,2019,2019-05-17,1800.0
2019-05-17,7371.96,50537700.6698117,6702169884349.17,5,2019,2019-05-17,1800.0
2019-05-18,7266.08,51230432.0672059,6703779555093.12,5,2019,2019-05-24,1800.0
2019-05-19,8193.14,55570548.6957266,6704632680587.42,5,2019,2019-05-24,1800.0
2019-05-20,7998.29,53956371.2237885,6704632680587.42,5,2019,2019-05-24,1800.0
2019-05-21,7947.93,51161491.361051,6704632680587.42,5,2019,2019-05-24,1800.0
2019-05-22,7626.89,58728721.5733275,6704632680587.42,5,2019,2019-05-24,1800.0
2019-05-23,7876.5,52581995.3580609,6704632680587.42,5,2019,2019-05-24,1800.0
2019-05-24,7996.4,50759817.5856662,6704632680587.42,5,2019,2019-05-24,1800.0
2019-05-25,8059.13,46689242.4493105,6704632680587.42,5,2019,2019-05-31,1800.0
2019-05-26,8726.23,55527021.8406794,6704632680587.42,5,2019,2019-05-31,1800.0
2019-05-27,8785.17,56120379.4890571,6704632680587.42,5,2019,2019-05-31,1800.0
2019-05-28,8718.85,54761553.4336095,6704632680587.42,5,2019,2019-05-31,1800.0
2019-05-29,8664.56,58350576.3962135,6704632680587.42,5,2019,2019-05-31,1800.0
2019-05-30,8276.25,53906405.0275397,6747104132834.88,5,2019,2019-05-31,1800.0
2019-05-31,8550.67,43611051.7374605,7459680720542.3,5,2019,2019-05-31,1800.0
2019-06-01,8555.87,56691628.2498895,7459680720542.3,6,2019,2019-06-07,1800.0
2019-06-02,8737.91,49111309.1220627,7459680720542.3,6,2019,2019-06-07,1800.0
2019-06-03,8114.49,44452685.5250335,7459680720542.3,6,2019,2019-06-07,1800.0
2019-06-04,7677.47,57001092.6323824,7459680720542.3,6,2019,2019-06-07,1800.0
2019-06-05,7791.29,60792325.1739276,7459680720542.3,6,2019,2019-06-07,1800.0
2019-06-06,7807.36,58149865.2550216,7459680720542.3,6,2019,2019-06-07,1800.0
2019-06-07,8002.63,58874696.3076493,7459680720542.3,6,2019,2019-06-07,1800.0
2019-06-08,7933.78,45733470.531162,7459680720542.3,6,2019,2019-06-14,1800.0
2019-06-09,7643.44,54430542.2574886,7459680720542.3,6,2019,2019-06-14,1800.0
2019-06-10,8021.0,58205394.4148086,7459680720542.3,6,2019,2019-06-14,1800.0
2019-06-11,7917.32,53869516.6909358,7459680720542.3,6,2019,2019-06-14,1800.0
2019-06-12,8174.14,49327092.2491415,7459680720542.3,6,2019,2019-06-14,1800.0
2019-06-13,8235.57,55798426.8945376,7459680720542.3,6,2019,2019-06-14,1800.0
2019-06-14,8693.96,63024892.3875831,7411481913588.27,6,2019,2019-06-14,1800.0
2019-06-15,8853.56,53642174.3689122,7409399249090.25,6,2019,2019-06-21,1800.0
2019-06-16,8979.18,49377349.2832798,7409399249090.25,6,2019,2019-06-21,1800.0
2019-06-17,9336.01,48751831.6749007,7409399249090.25,6,2019,2019-06-21,1800.0
2019-06-18,9081.71,60584138.1081114,7409399249090.25,6,2019,2019-06-21,1800.0
2019-06-19,9280.54,65300281.3606175,7409399249090.25,6,2019,2019-06-21,1800.0
2019-06-20,9536.85,52859881.8268381,7409399249090.25,6,2019,2019-06-21,1800.0
2019-06-21,10218.87,49669545.7649831,7409399249090.25,6,2019,2019-06-21,1800.0
2019-06-22,10689.54,53130258.7096648,7409399249090.25,6,2019,2019-06-28,1800.0
2019-06-23,10855.99,66786714.6536345,7409399249090.25,6,2019,2019-06-28,1800.0
2019-06-24,11035.74,65184004.8482558,7409399249090.25,6,2019,2019-06-28,1800.0
2019-06-25,11740.34,53604784.8118422,7409399249090.25,6,2019,2019-06-28,1800.0
2019-06-26,12913.28,61018728.9180219,7409399249090.25,6,2019,2019-06-28,1800.0
2019-06-27,11154.09,55718282.2987781,7868124124773.38,6,2019,2019-06-28,1800.0
2019-06-28,12355.06,64901570.2415244,7934713219630.61,6,2019,2019-06-28,1800.0
2019-06-29,11884.1,68814995.5551941,7934713219630.61,6,2019,2019-07-05,1800.0
2019-06-30,10769.05,60110261.7832155,7934713219630.61,6,2019,2019-07-05,1800.0
2019-07-01,10591.87,56273145.2272923,7934713219630.61,7,2019,2019-07-05,1800.0
2019-07-02,10844.13,62143782.7090991,7934713219630.61,7,2019,2019-07-05,1800.0
2019-07-03,11981.61,67513538.1979025,7934713219630.61,7,2019,2019-07-05,1800.0
2019-07-04,11156.52,65753514.8974974,7934713219630.61,7,2019,2019-07-05,1800.0
2019-07-05,10993.25,74252077.404365,7934713219630.61,7,2019,2019-07-05,1800.0
2019-07-06,11248.94,70499077.6199371,7934713219630.61,7,2019,2019-07-12,1800.0
2019-07-07,11474.28,61324968.1514017,7934713219630.61,7,2019,2019-07-12,1800.0
2019-07-08,12296.16,71689688.4909505,7934713219630.61,7,2019,2019-07-12,1800.0
2019-07-09,12567.02,65549233.1271835,8587445349569.64,7,2019,2019-07-12,1800.0
2019-07-10,12099.12,58039910.5784534,9064159826491.41,7,2019,2019-07-12,1800.0
2019-07-11,11343.12,58764057.6738095,9064159826491.41,7,2019,2019-07-12,1800.0
2019-07-12,11797.37,73998111.0308687,9064159826491.41,7,2019,2019-07-12,1800.0
2019-07-13,11363.97,65350573.1758953,9064159826491.41,7,2019,2019-07-19,1800.0
2019-07-14,10204.41,65850969.4817594,9064159826491.41,7,2019,2019-07-19,1800.0
2019-07-15,10850.26,66187758.2835653,9064159826491.41,7,2019,2019-07-19,1800.0
2019-07-16,9423.44,74123956.0219036,9064159826491.41,7,2019,2019-07-19,1800.0
2019-07-17,9696.15,60776029.7411764,9064159826491.41,7,2019,2019-07-19,1800.0
2019-07-18,10638.35,55156348.4670207,9064159826491.41,7,2019,2019-07-19,1800.0
2019-07-19,10532.94,53381011.7828849,9064159826491.41,7,2019,2019-07-19,1800.0
2019-07-20,10759.42,79611079.1100632,9064159826491.41,7,2019,2019-07-26,1800.0
2019-07-21,10586.71,66768025.1585702,9064159826491.41,7,2019,2019-07-26,1800.0
2019-07-22,10325.87,71413326.7110441,9064159826491.41,7,2019,2019-07-26,1800.0
2019-07-23,9854.15,63978547.1178075,9033161130737.73,7,2019,2019-07-26,1800.0
2019-07-24,9772.14,62732151.8494772,9013786945891.68,7,2019,2019-07-26,1800.0
2019-07-25,9882.43,66954999.8457599,9013786945891.68,7,2019,2019-07-26,1800.0
2019-07-26,9847.45,74715443.2895868,9013786945891.68,7,2019,2019-07-26,1800.0
2019-07-27,9478.32,68570848.0974428,9013786945891.68,7,2019,2019-08-02,1800.0
2019-07-28,9531.77,79127722.044316,9013786945891.68,7,2019,2019-08-02,1800.0
2019-07-29,9506.93,76047151.88123,9013786945891.68,7,2019,2019-08-02,1800.0
2019-07-30,9595.52,63780601.0462818,9013786945891.68,7,2019,2019-08-02,1800.0
2019-07-31,10089.25,76712160.9545278,9013786945891.68,7,2019,2019-08-02,1800.0
2019-08-01,10409.79,63665299.0499886,9013786945891.68,8,2019,2019-08-02,1800.0
2019-08-02,10528.99,75891932.1409611,9013786945891.68,8,2019,2019-08-02,1800.0
2019-08-03,10820.41,77318156.3951515,9013786945891.68,8,2019,2019-08-09,1800.0
2019-08-04,10978.91,74480045.7111773,9013786945891.68,8,2019,2019-08-09,1800.0
2019-08-05,11807.96,70406155.1631253,9890230141833.33,8,2019,2019-08-09,1800.0
2019-08-06,11467.1,80524307.9435208,9985348008059.55,8,2019,2019-08-09,1800.0
2019-08-07,11974.28,76207446.2980684,9985348008059.55,8,2019,2019-08-09,1800.0
2019-08-08,11982.8,70667649.665362,9985348008059.55,8,2019,2019-08-09,1800.0
2019-08-09,11865.21,72912856.8812474,9985348008059.55,8,2019,2019-08-09,1800.0
2019-08-10,11293.59,75358887.9525471,9985348008059.55,8,2019,2019-08-16,1800.0
2019-08-11,11549.06,75713546.8458823,9985348008059.55,8,2019,2019-08-16,1800.0
2019-08-12,11387.41,66489512.7394338,9985348008059.55,8,2019,2019-08-16,1800.0
2019-08-13,10872.0,79390679.2238367,9985348008059.55,8,2019,2019-08-16,1800.0
2019-08-14,10031.89,76056399.7510508,9985348008059.55,8,2019,2019-08-16,1800.0
2019-08-15,10308.51,77744836.7773162,9985348008059.55,8,2019,2019-08-16,1800.0
2019-08-16,10360.43,72875517.8949489,9985348008059.55,8,2019,2019-08-16,1800.0
2019-08-17,10220.75,64501271.6182931,9985348008059.55,8,2019,2019-08-23,1800.0
2019-08-18,10326.25,64014474.1476737,10016798869143.8,8,2019,2019-08-23,1800.0
2019-08-19,10922.16,82939429.5225332,10183488432890.0,8,2019,2019-08-23,1800.0
2019-08-20,10770.76,77959332.1332298,10183488432890.0,8,2019,2019-08-23,1800.0
2019-08-21,10131.67,69036996.3063754,10183488432890.0,8,2019,2019-08-23,1800.0
2019-08-22,10104.11,71428562.7345725,10183488432890.0,8,2019,2019-08-23,1800.0
2019-08-23,10410.49,77458847.5360656,10183488432890.0,8,2019,2019-08-23,1800.0
2019-08-24,10150.07,80883729.9198018,10183488432890.0,8,2019,2019-08-30,1800.0
2019-08-25,10141.75,79060207.8252776,10183488432890.0,8,2019,2019-08-30,1800.0
2019-08-26,10364.91,69518307.3671493,10183488432890.0,8,2019,2019-08-30,1800.0
2019-08-27,10175.47,68075900.1348915,10183488432890.0,8,2019,2019-08-30,1800.0
2019-08-28,9722.83,77137074.5751837,10183488432890.0,8,2019,2019-08-30,1800.0
2019-08-29,9492.81,83309999.578013,10183488432890.0,8,2019,2019-08-30,1800.0
2019-08-30,9587.25,81060031.4105586,10183488432890.0,8,2019,2019-08-30,1800.0
2019-08-31,9624.54,84203307.9766338,10183488432890.0,8,2019,2019-09-06,1800.0
2019-09-01,9768.36,76182714.3246345,10685572378039.8,9,2019,2019-09-06,1800.0
2019-09-02,10387.5,81865057.3367487,10771996663680.4,9,2019,2019-09-06,1800.0
2019-09-03,10625.1,88011388.9414708,10771996663680.4,9,2019,2019-09-06,1800.0
2019-09-04,10585.2,72608146.9260104,10771996663680.4,9,2019,2019-09-06,1800.0
2019-09-05,10556.16,89440680.3346936,10771996663680.4,9,2019,2019-09-06,1800.0
2019-09-06,10309.91,84683745.9037839,10771996663680.4,9,2019,2019-09-06,1800.0
2019-09-07,10491.96,80513205.2567874,10771996663680.4,9,2019,2019-09-13,1800.0
2019-09-08,10420.88,95660362.4890521,10771996663680.4,9,2019,2019-09-13,1800.0
2019-09-09,10314.88,78908430.6548605,10771996663680.4,9,2019,2019-09-13,1800.0
2019-09-10,10109.46,97500583.1190546,10771996663680.4,9,2019,2019-09-13,1800.0
2019-09-11,10165.01,99129638.9035406,10771996663680.4,9,2019,2019-09-13,1800.0
2019-09-12,10428.96,84550671.3051154,10771996663680.4,9,2019,2019-09-13,1800.0
2019-09-13,10372.29,81591237.8868079,10958429712866.3,9,2019,2019-09-13,1800.0
2019-09-14,10365.56,91520659.3154465,11890594958795.8,9,2019,2019-09-20,1800.0
2019-09-15,10313.02,89313735.7999772,11890594958795.8,9,2019,2019-09-20,1800.0
2019-09-16,10271.79,96690166.1828745,11890594958795.8,9,2019,2019-09-20,1800.0
2019-09-17,10198.62,88154630.3695103,11890594958795.8,9,2019,2019-09-20,1800.0
2019-09-18,10163.38,105326001.10506,11890594958795.8,9,2019,2019-09-20,1800.0
2019-09-19,10281.03,87209417.9137287,11890594958795.8,9,2019,2019-09-20,1800.0
2019-09-20,10176.38,89560379.1673666,11890594958795.8,9,2019,2019-09-20,1800.0
2019-09-21,9988.38,97703119.2040406,11890594958795.8,9,2019,2019-09-27,1800.0
2019-09-22,10036.98,99646459.7094709,11890594958795.8,9,2019,2019-09-27,1800.0
2019-09-23,9694.6,67031523.9745291,11890594958795.8,9,2019,2019-09-27,1800.0
2019-09-24,8542.54,93199454.5117054,11890594958795.8,9,2019,2019-09-27,1800.0
2019-09-25,8446.97,93207178.566199,11890594958795.8,9,2019,2019-09-27,1800.0
2019-09-26,8074.99,101934669.238474,12017674556107.6,9,2019,2019-09-27,1800.0
2019-09-27,8201.36,83660912.9487263,12759819404408.8,9,2019,2019-09-27,1800.0
2019-09-28,8223.65,101229586.180001,12759819404408.8,9,2019,2019-10-04,1800.0
2019-09-29,8065.26,86832693.109964,12759819404408.8,9,2019,2019-10-04,1800.0
2019-09-30,8314.62,83523403.3786944,12759819404408.8,9,2019,2019-10-04,1800.0
2019-10-01,8326.64,90484477.470372,12759819404408.8,10,2019,2019-10-04,1800.0
2019-10-02,8391.52,93847324.5682287,12759819404408.8,10,2019,2019-10-04,1800.0
2019-10-03,8246.3,93578459.5691506,12759819404408.8,10,2019,2019-10-04,1800.0
2019-10-04,8168.05,94825004.1899179,12759819404408.8,10,2019,2019-10-04,1800.0
2019-10-05,8172.48,100564203.301081,12759819404408.8,10,2019,2019-10-11,1800.0
2019-10-06,7868.31,94266114.71875,12759819404408.8,10,2019,2019-10-11,1800.0
2019-10-07,8215.11,98334573.2633409,12759819404408.8,10,2019,2019-10-11,1800.0
2019-10-08,8191.87,102923047.980369,12759819404408.8,10,2019,2019-10-11,1800.0
2019-10-09,8593.16,87425470.3144874,12759819404408.8,10,2019,2019-10-11,1800.0
2019-10-10,8596.57,103887749.259995,12874760266706.5,10,2019,2019-10-11,1800.0
2019-10-11,8278.05,101167619.400187,13008091666971.9,10,2019,2019-10-11,1800.0
2019-10-12,8316.66,86725049.7986489,13008091666971.9,10,2019,2019-10-18,1800.0
2019-10-13,8296.34,92032049.2700014,13008091666971.9,10,2019,2019-10-18,1800.0
2019-10-14,8363.94,87485567.9442814,13008091666971.9,10,2019,2019-10-18,1800.0
2019-10-15,8173.48,99704576.5740104,13008091666971.9,10,2019,2019-10-18,1800.0
2019-10-16,8014.39,92162551.7548361,13008091666971.9,10,2019,2019-10-18,1800.0
2019-10-17,8082.46,97226464.7939634,13008091666971.9,10,2019,2019-10-18,1800.0
2019-10-18,7972.62,106046810.779774,13008091666971.9,10,2019,2019-10-18,1800.0
2019-10-19,7973.63,92460889.0869028,13008091666971.9,10,2019,2019-10-25,1800.0
2019-10-20,8247.25,96851568.5821707,13008091666971.9,10,2019,2019-10-25,1800.0
2019-10-21,8223.25,103077534.158858,13008091666971.9,10,2019,2019-10-25,1800.0
2019-10-22,8034.5,110785113.289501,13008091666971.9,10,2019,2019-10-25,1800.0
2019-10-23,7479.54,109865482.762909,13069108485875.7,10,2019,2019-10-25,1800.0
2019-10-24,7444.2,90352561.8438353,13691480038694.5,10,2019,2019-10-25,1800.0
2019-10-25,8671.1,94164115.282614,13691480038694.5,10,2019,2019-10-25,1800.0
2019-10-26,9258.98,96811794.3977744,13691480038694.5,10,2019,2019-11-01,1800.0
2019-10-27,9550.6,77787286.2149381,13691480038694.5,10,2019,2019-11-01,1800.0
