time,hashrate,close,reward,day_count,hash_index,hash_index_return,hash_index_return_log,hash_index_diff,price_returns_log,price_returns,hashrate_returns_log,hashrate_returns
2018-09-14,51877488.06207506,6340.617142857142,12600.0,7,0.22000122371935718,-0.1523306023237248,-0.1652645804366888,-0.03953536486393813,-0.09436976616042327,-0.09005376729867409,0.07089481427626575,0.0734683063889896
2018-09-21,50833133.47924247,6471.314285714286,12600.0,7,0.22914907889835837,0.04158092861642704,0.040739682604492296,0.009147855179001185,0.020403118377132,0.020612684840051687,-0.020336564227360354,-0.02013117099237638
2018-09-28,54196548.042892225,6603.5257142857145,12600.0,7,0.21931925030183094,-0.04289708971899273,-0.04384435905665014,-0.009829828596527423,0.020224482299431315,0.02043038287651882,0.06406884135608144,0.06616579253417854
2018-10-05,53485983.18551806,6578.975714285714,12600.0,7,0.2214067234146064,0.00951796575039649,0.009472955294314385,0.002087473112775462,-0.0037246388350083777,-0.0037177109717147047,-0.013197594129322587,-0.01311088774162894
2018-10-12,51388723.41641241,6502.0485714285705,12600.0,7,0.22774816439268716,0.028641591728927634,0.02823908882111667,0.006341440978080759,-0.011761774615255434,-0.011692875334697263,-0.04000086343637224,-0.03921139042786648
2018-10-19,51523342.05971213,6467.561428571428,12600.0,7,0.2259482810322498,-0.007902954411232873,-0.007934348267649008,-0.0017998833604373765,-0.005318159010162148,-0.005304042637990494,0.0026161892574867915,0.0026196144669496935
2018-10-26,50554554.63306058,6478.587142857143,12600.0,7,0.23067074651898423,0.020900647994132774,0.020685225920942258,0.0047224654867344396,0.001703320009132187,0.0017047714826498132,-0.01898190591181027,-0.018802884050665547
2018-11-02,53209408.21762111,6383.214285714285,12600.0,7,0.21593522835836942,-0.06388117428406583,-0.06601286001087256,-0.014735518160614802,-0.01483067605463868,-0.014721243234029674,0.05118218395623392,0.05251462709601973
2018-11-09,48198485.982575126,6444.365714285714,12600.0,7,0.24066851995948382,0.11454032669494135,0.10844205685444167,0.0247332916011144,0.009534439359723043,0.009580036927208607,-0.09890761749471863,-0.094173613330782
2018-11-16,47498655.06620492,6070.577142857143,12600.0,7,0.23004943701905775,-0.044123273547424395,-0.045126321470483316,-0.010619082940426072,-0.05975253463975429,-0.05800238347739404,-0.014626213169270855,-0.014519769700301555
2018-11-23,41716562.910689436,4813.2528571428575,12600.0,7,0.20768382000706775,-0.0972209160856898,-0.10227740232407509,-0.022365617011989997,-0.2320805565204071,-0.2071177511010956,-0.12980315419633195,-0.12173170266518596
2018-11-30,39652495.56812113,4003.6785714285716,12600.0,7,0.1817444608546968,-0.12489831490719014,-0.1334151878419201,-0.025939359152370944,-0.18415954386202205,-0.1681969158368398,-0.05074435602010188,-0.04947836539139738
2018-12-07,37260349.9299708,3829.207142857143,12600.0,7,0.18498411502031373,0.01782532546181418,0.017668317415411423,0.0032396541656169175,-0.044555811910913845,-0.04357778114769452,-0.06222412932632541,-0.06032774492189863
2018-12-14,36474153.87388945,3421.1814285714286,12600.0,7,0.16883535099184177,-0.08729811220114012,-0.09134597109411695,-0.016148764028471957,-0.11267183108154556,-0.1065561874987176,-0.021325859987428614,-0.021100071726620095
2018-12-21,37737581.64445253,3646.4185714285713,12600.0,7,0.17392618028389953,0.03015262658057761,0.029706972409994654,0.005090829292057758,0.06375953421008947,0.06583607083100364,0.03405256180009475,0.03463898778656849
2018-12-28,42480562.482173815,3916.04,12600.0,7,0.165931701185876,-0.04596478278873343,-0.04705469289941094,-0.007994479098023533,0.07133546653843985,0.07394143686192285,0.11839015943785083,0.12568322163321533
2019-01-04,41503774.31604117,3855.9628571428575,12600.0,7,0.16723137250133313,0.00783256789491508,0.0078020525736454335,0.0012996713154571349,-0.015460194902485094,-0.01534129959273717,-0.023262247476130336,-0.02299376724454938
2019-01-11,43383206.11835306,3919.297142857143,12600.0,7,0.16261441899653392,-0.02760817803347517,-0.02799644672925206,-0.004616953504799209,0.016291593216399353,0.016425024840932806,0.04428803994565149,0.04528339490284594
2019-01-18,39596971.16140294,3645.442857142857,12600.0,7,0.1657146228712877,0.01906475387536111,0.018885298713607942,0.0031002038747537652,-0.07243448219563343,-0.06987331547784817,-0.09131978090924145,-0.08727420805693686
2019-01-25,42615216.15394992,3603.5614285714287,12600.0,7,0.15220879199570503,-0.08150053774115505,-0.0850139597829311,-0.013505830875582658,-0.011555213083241716,-0.011488708015095118,0.07345874669968942,0.07622413795853666
2019-02-01,42745454.18155747,3485.174285714286,12600.0,7,0.1467597861433494,-0.03579954732515974,-0.03645606752841855,-0.005449005852355637,-0.033404588945713895,-0.032852816638143295,0.0030514785827046027,0.0030561390827412716
2019-02-08,44687760.90566323,3466.7785714285715,12600.0,7,0.13964005584760938,-0.048512814598855605,-0.0497290601231252,-0.007119730295740007,-0.005292256032015711,-0.005278276716638907,0.0444368040911097,0.04543890716088761
2019-02-15,42122041.99769081,3622.032857142857,12600.0,7,0.15478022511858658,0.10842282451891752,0.10293812610693533,0.015140169270977194,0.04380963378896884,0.04478344449045945,-0.05912849231796644,-0.057414353638990834
2019-02-22,44392096.570091344,3859.941428571429,12600.0,7,0.15651197191055027,0.011188424042133925,0.011126296601787041,0.0017317467919636953,0.06361657844941689,0.06568371431512615,0.052490281847629904,0.05389232014262224
2019-03-01,45061235.33978508,3867.095714285714,12600.0,7,0.15447362313142227,-0.01302359656099001,-0.013109147191067073,-0.0020383487791280075,0.0018517544632828556,0.0018534700193451362,0.014960901654350182,0.015073376150126716
2019-03-08,42458077.75944851,3840.902857142857,12600.0,7,0.1628341533035749,0.05412270394564192,0.052708860748922746,0.00836053017215263,-0.006796305868568163,-0.006773263213035085,-0.059505166617491015,-0.05776933456678246
2019-03-15,43644712.98495883,3904.0,12600.0,7,0.1610091926236694,-0.011207481003713007,-0.011270758047332142,-0.0018249606799055074,0.016294210539743004,0.016427685157358846,0.02756496858707522,0.027948397292815397
2019-03-22,48458005.46181213,4013.217142857143,12600.0,7,0.14907321893047468,-0.07413224983428708,-0.0770238729310343,-0.011935973693194712,0.02759153112729782,0.027975702576112395,0.10461540405833192,0.1102835176969108
2019-03-29,45880320.09996094,4008.842857142857,12600.0,7,0.1572769572473686,0.05503160376995687,0.05357072265940642,0.008203738316893916,-0.0010905643058828018,-0.0010899698567447646,-0.05466128696528925,-0.05319421089014009
2019-04-05,46348349.1029203,4603.75,12600.0,7,0.17879277601880908,0.1368021046948406,0.12821914921955427,0.021515818771440487,0.13836855340487703,0.1483987185472117,0.010149404185322957,0.01020108408005127
2019-04-12,46529038.052223384,5171.78,12600.0,7,0.20007299505206858,0.11902169375691558,0.11245481587727046,0.021280219033259495,0.11634573449148815,0.123384197664947,0.003890918614217524,0.0038984980652028156
2019-04-19,44832152.262787,5188.267142857143,12600.0,7,0.20830766282203697,0.04115831708234957,0.04033385980094129,0.008234667769968396,0.003182834314996592,0.0031879049103293697,-0.03715102548594487,-0.03646939331803567
2019-04-26,45668707.92235463,5345.29,12600.0,7,0.21068084554435812,0.011392680855666,0.011328272990997685,0.002373182722321149,0.02981604173587763,0.030264990760746676,0.018487768744880118,0.018659725606392952
2019-05-03,50615821.74513827,5390.595714285714,12600.0,7,0.191700380457545,-0.09009108083732673,-0.09441077331268995,-0.018980465086813114,0.008440101625214852,0.008475819700280846,0.102850874937905,0.1083261175506578
2019-05-10,46358590.45427758,5961.5599999999995,12600.0,7,0.2314739920874762,0.20747800048701354,0.1885338873202478,0.039773611629931205,0.10067629084974838,0.1059185878475662,-0.08785759647049937,-0.08410870640995971
2019-05-17,50298515.821669504,7626.482857142857,12600.0,7,0.27292394056969405,0.17906957109269325,0.16472562837468172,0.041449948482217835,0.24629458485949135,0.2792763734899687,0.08156895648480984,0.08498803196524674
2019-05-24,53427053.98068952,7843.604285714285,12600.0,7,0.26425727533823307,-0.031754873586283476,-0.032269993996569435,-0.00866666523146098,0.028071682385454044,0.028469404919474098,0.06034167638202345,0.06219941300280252
2019-05-31,52709461.48198146,8540.122857142856,12600.0,7,0.29164064117999156,0.10362388625520136,0.09859920706950122,0.02738336584175849,0.08507693473989208,0.08880083008485717,-0.013522272329609127,-0.013431257111189865
2019-06-07,55010514.6094238,8098.145714285715,12600.0,7,0.26497956598313976,-0.09141755788555342,-0.09586964995267479,-0.02666107519685179,-0.053140282470301475,-0.051753019277407324,0.04272936748237342,0.04365540953646341
2019-06-14,54341333.63223674,8088.458571428571,12600.0,7,0.26792175413108565,0.011103452966381176,0.01104226216860881,0.00294218814794589,-0.0011969334448013035,-0.001196217405677837,-0.0122391956134102,-0.012164601293739308
2019-06-21,54312171.76966326,9326.674285714285,12600.0,7,0.30910223559984523,0.15370338852219992,0.14297710603806515,0.04118048146875958,0.14244031961473072,0.1530842623908034,-0.0005367864233342174,-0.0005366423792768638
2019-06-28,60049192.068817385,11534.862857142858,12600.0,7,0.34576240624624355,0.11860208831959891,0.11207977030830915,0.036660170646398316,0.2124955047950394,0.23676055406061156,0.10041573448673004,0.10563047125945735
2019-07-05,64980187.967795126,11174.361428571428,12600.0,7,0.30953820234249263,-0.10476617252007706,-0.11067033507556429,-0.03622420390375092,-0.03175200626419457,-0.031253204570888544,0.07891832881137001,0.08211594076614293
2019-07-12,65695006.66751491,11832.287142857143,12600.0,7,0.32419689010663305,0.047356635314180454,0.04626949978558998,0.014658687764140421,0.05720999743227417,0.05887814874176901,0.010940497646684163,0.011000563742198821
2019-07-19,62975235.279172234,10387.074285714287,12600.0,7,0.2968902558506086,-0.08422855088783525,-0.08798845514360829,-0.027306634256024476,-0.13026981742505897,-0.12214146256713315,-0.04228136228145066,-0.041399971265815516
2019-07-26,69453367.58318698,10146.881428571429,12600.0,7,0.2629733763384851,-0.11424046038476254,-0.12130976519549835,-0.033916879512123466,-0.023395766156266314,-0.023124207118957817,0.09791399903923213,0.1028679333280278
2019-08-02,71970816.45924972,9877.224285714286,12600.0,7,0.24703073535857814,-0.060624543829815164,-0.06254003286470618,-0.01594264097990697,-0.026934880314220692,-0.026575371433615658,0.03560515255048559,0.03624660637293786
2019-08-09,74645231.15109324,11556.667142857143,12600.0,7,0.27867822949113064,0.12811156509174654,0.12054505340824766,0.031647494132552495,0.15703098268714835,0.17003186407054485,0.0364859292789006,0.03715971033005849
2019-08-16,74804197.31214511,10828.984285714285,12600.0,7,0.2605759090355347,-0.06495778478516596,-0.06716360075028963,-0.018102320455595955,-0.06503624271836386,-0.0629664978793318,0.0021273580319257253,0.002129622463491243
2019-08-23,72476987.71410619,10412.312857142857,12600.0,7,0.2585946758271434,-0.007603286181460064,-0.007632338517676287,-0.0019812332083912754,-0.039237235087287464,-0.0384774248053075,-0.031604896569611116,-0.031110682042718496
2019-08-30,77006464.40155365,9947.869999999999,12600.0,7,0.23252808889689436,-0.1008009420413325,-0.10625084748708982,-0.026066586930249047,-0.045630576525585186,-0.044605157712318426,0.060620270961504436,0.06249537722669296
2019-09-06,82427863.10628225,10265.252857142857,12600.0,7,0.22416516025694327,-0.03596524049900614,-0.036627927448005075,-0.008362928639951084,0.031406225206437016,0.03190460441711226,0.06803415265444197,0.07040186491952771
2019-09-13,88264875.65931693,10329.062857142857,12600.0,7,0.21064226289310592,-0.060325598091769024,-0.06222184467051528,-0.013522897363837355,0.006196875398421669,0.006216115753602568,0.06841872006893703,0.07081358575932573
2019-09-20,92539284.26485196,10252.825714285715,12600.0,7,0.1994297495633846,-0.053230121893493416,-0.05469921626907082,-0.011212513329721313,-0.007408211472942172,-0.007380838311427454,0.04729100479612845,0.04842706199500357
2019-09-27,90911902.59330647,8997.974285714286,12600.0,7,0.17815438080467802,-0.10668101827979608,-0.11281155951296937,-0.021275368758706587,-0.13055387439735247,-0.12239078899224712,-0.017742314884382947,-0.017585846751179135
2019-10-04,92045849.78090408,8248.005714285715,12600.0,7,0.16129364138690735,-0.09464117212057876,-0.09942391897115223,-0.016860739417770665,-0.08702803311391316,-0.08334860132010666,0.012395885857239239,0.012473033291034774
2019-10-11,98366968.31974433,8273.65,12600.0,7,0.15139807858661783,-0.061351226962210396,-0.06331391336886633,-0.009895562800289526,0.0031043264370011216,0.0031091498481709678,0.06641823980586721,0.06867358554336067
2019-10-18,94483295.84507366,8174.2699999999995,12600.0,7,0.15572790796932356,0.028598971817390368,0.02819765476396419,0.0043298293827057355,-0.01208434980001682,-0.012011627274540271,-0.04028200456398068,-0.03948146965398691
2019-10-25,99651037.85811296,8010.495714285715,12600.0,7,0.14469384961393444,-0.070854726678552,-0.07349017637497215,-0.01103405835538912,-0.020238770067642964,-0.020035340857872914,0.05325140630732901,0.05469476870824841
2019-11-01,89912871.12779178,9293.234285714285,12600.0,7,0.18604479541656185,0.28578233223428723,0.25136735195153614,0.04135094580262741,0.1485339931533056,0.1601322336570216,-0.10283335879823059,-0.09772268246906535
2019-11-08,91811836.08698368,9229.550000000001,12600.0,7,0.18094823835415358,-0.02739424691240019,-0.027776465866878305,-0.0050965570624082746,-0.006876345982307675,-0.00685275801258775,0.020900119884570734,0.02112005695483732
2019-11-15,96754774.89963596,8756.042857142858,12600.0,7,0.16289508356777174,-0.09976971840448667,-0.10510467994711349,-0.018053154786381836,-0.05266621901188167,-0.05130338346475643,0.05243846093523151,0.053837707896063236
2019-11-22,91040681.0597551,8050.905714285715,12600.0,7,0.1591775250033841,-0.022821797214284595,-0.023086245633539556,-0.0037175585643876297,-0.0839594780585557,-0.08053148601047776,-0.060873232425016,-0.059057486783552604
2019-11-29,91855749.6132314,7331.5542857142855,12600.0,7,0.14366871719900237,-0.09743088921662794,-0.10251001466168567,-0.015508807804381741,-0.09359705833686821,-0.08935037300151151,0.00891295632481754,0.008952794992178603
2019-12-06,95597133.36180022,7399.998571428571,12600.0,7,0.13933469509132773,-0.030166776680210627,-0.030631156989043888,-0.00433402210767464,0.009292269303813688,0.009335576474916264,0.03992342629285742,0.04073107850431046
2019-12-13,93089414.9350215,7330.305714285714,12600.0,7,0.14174060815533515,0.017267149882737035,0.017119766821434877,0.00240591306400742,-0.009462584861538162,-0.009417955486091782,-0.026582351682972898,-0.026232150887704142
2019-12-20,94211424.5854256,7057.578571428572,12600.0,7,0.13484183563164875,-0.04867181405152399,-0.04989618033397959,-0.006898772523686397,-0.03791520817501274,-0.03720542546071933,0.01198097215896693,0.012053031498664879
2019-12-27,96934932.40474841,7275.475714285714,12600.0,7,0.13509945239382845,0.0019105106436212833,0.0019086879393229571,0.00025761676217969653,0.03040718707616679,0.03087420715927448,0.028498499136843658,0.028908466582556303
2020-01-03,104395273.55743887,7232.771428571429,12600.0,7,0.12470860152749591,-0.07691260536010293,-0.08003136354465945,-0.01039085086633254,-0.005886915024657817,-0.005869621093014354,0.07414444852000177,0.07696235988013145
2020-01-10,107294406.24738576,7813.331428571429,12600.0,7,0.13107856283767116,0.051078764673427896,0.04981703168754536,0.006369961310175254,0.0772091460822818,0.08026798658486958,0.027392114394736135,0.0277707274587653
2020-01-17,108246803.73697564,8508.75,12600.0,7,0.14148916615787657,0.07942262330948799,0.07642629013552425,0.010410603320205408,0.0852636135228718,0.08900410507169795,0.008837323387347716,0.008876487814229339
2020-01-24,111061890.26664314,8637.722857142859,12600.0,7,0.13999312550442766,-0.010573535020904686,-0.010629832032927201,-0.0014960406534489101,0.015043944097315664,0.015157673823165404,0.02567377613024292,0.026006186164237777
2020-01-31,112484984.83251528,9052.707142857142,12600.0,7,0.14486264883624364,0.03478401753136061,0.034192726227238714,0.004869523331815978,0.04692485491091492,0.04804325081709665,0.01273212868367593,0.012813527326569929
2020-02-07,111042231.28852428,9479.322857142857,12600.0,7,0.15366028712555693,0.06073089481649864,0.058958193923719,0.008797638289313292,0.04604904035610526,0.04712576111802403,-0.012909153567613645,-0.012826187834217961
2020-02-14,107849854.97764662,10160.73,12600.0,7,0.1695812572375801,0.10361148224989346,0.09858796766523568,0.015920970112023175,0.06941740481856079,0.07188352513425457,-0.02917056284667488,-0.028749208961614037
2020-02-21,112499714.52616353,9803.587142857143,12600.0,7,0.15685779231945432,-0.07502872148365108,-0.07799259220437675,-0.012723464918125788,-0.03578193627543417,-0.035149330524761206,0.04221065592894254,0.04311419379729964
2020-02-28,114324237.94649757,9280.504285714285,12600.0,7,0.14611868851558335,-0.0684639484278847,-0.07092038698183953,-0.01073910380387097,-0.05483246723279829,-0.053356271487215126,0.016087919749041123,0.016218027112501865
2020-03-06,121461998.0598193,8827.034285714286,12600.0,7,0.13081179272599028,-0.10475659167965098,-0.11065963307920874,-0.015306895789593072,-0.05009679623763007,-0.048862646472566926,0.0605628368415786,0.062434355492158256
2020-03-13,114556983.02372396,7327.881428571428,12600.0,7,0.11514083404847501,-0.1197977518001073,-0.12760357041630085,-0.015670958677515265,-0.1861326435750134,-0.1698365281722191,-0.058529073158712704,-0.05684918037240472
2020-03-20,96089842.43379745,5532.261428571429,12600.0,7,0.10363291602116358,-0.09994645359670168,-0.10530102142397858,-0.011507918027311437,-0.2810897764414145,-0.24503944523431725,-0.1757887550174359,-0.16120484410891034
2020-03-27,100824671.6382827,6447.035714285715,12600.0,7,0.11509746669294425,0.11062653751284413,0.10492430429304087,0.011464550671780677,0.15302377578766235,0.16535268579136972,0.04809947149462154,0.04927502308839138
2020-04-03,101906784.3462177,6453.334285714285,12600.0,7,0.11398653964805285,-0.00965205470468891,-0.009698937706808986,-0.0011109270448914077,0.0009764947717105684,0.0009769716979562873,0.010675432478520016,0.010732618220837598
2020-04-10,111085983.63585627,7106.398571428572,12600.0,7,0.11514969764774707,0.010204345208527414,0.01015263237747576,0.0011631579996942282,0.09639864468729377,0.10119796322344123,0.08624601230981785,0.0900744670585738
2020-04-17,115438994.24834229,6903.062857142858,12600.0,7,0.10763705300590468,-0.06524241743842203,-0.06746805329734107,-0.0075126446418423976,-0.029030379995598196,-0.028613046713032612,0.038437673301742976,0.03918595730992802
2020-04-24,113246612.47749686,7175.547142857143,12600.0,7,0.11405184291679701,0.05959648403362028,0.05788816020870598,0.006414789910892338,0.03871381013078151,0.039472954448377236,-0.01917435007792442,-0.018991691543405076
2020-05-01,112590961.54919858,8149.662857142857,12600.0,7,0.1302892607098581,0.14236874545645525,0.1331039535598584,0.016237417793061093,0.12729754359290846,0.13575490410586913,-0.005806409966949971,-0.005789585347893422
