,time,close,hashrate,difficulty
467,2019-02-05,3447.66,42697225.8230467,5814661935891.8
468,2019-02-06,3394.89,47475905.9616304,5814661935891.8
469,2019-02-07,3375.33,50442661.8882159,5814661935891.8
470,2019-02-08,3660.03,46903472.4372065,5814661935891.8
471,2019-02-09,3652.26,43228318.3659474,5814661935891.8
472,2019-02-10,3685.14,41094129.4392953,5894008795042.49
473,2019-02-11,3611.34,43503836.6635231,6061518831027.27
474,2019-02-12,3617.41,38536110.3196518,6061518831027.27
475,2019-02-13,3605.87,46136477.6181838,6061518831027.27
476,2019-02-14,3588.72,43830433.4031103,6061518831027.27
477,2019-02-15,3593.49,38524988.174124,6061518831027.27
478,2019-02-16,3617.24,45243824.094139,6061518831027.27
479,2019-02-17,3670.92,47847756.9868945,6061518831027.27
480,2019-02-18,3912.57,46557352.7193714,6061518831027.27
481,2019-02-19,3924.24,47463759.4064703,6061518831027.27
482,2019-02-20,3974.05,39188196.4024339,6061518831027.27
483,2019-02-21,3937.04,35886348.3822641,6061518831027.27
484,2019-02-22,3983.53,48557437.9990662,6061518831027.27
485,2019-02-23,4149.09,43326983.8539653,6061518831027.27
486,2019-02-24,3771.62,41699034.4806698,6064081790460.69
487,2019-02-25,3845.51,43762393.6695945,6071846049920.75
488,2019-02-26,3817.88,48518480.8395566,6071846049920.75
489,2019-02-27,3830.72,43378758.7418273,6071846049920.75
490,2019-02-28,3823.37,45752082.9328346,6071846049920.75
491,2019-03-01,3831.48,48990912.8600474,6071846049920.75
492,2019-03-02,3842.94,40419159.8254764,6071846049920.75
493,2019-03-03,3812.31,44106296.648428,6071846049920.75
494,2019-03-04,3731.28,41519277.3367853,6071846049920.75
495,2019-03-05,3874.18,45583496.961084,6071846049920.75
496,2019-03-06,3874.98,38440027.0054906,6071846049920.75
497,2019-03-07,3882.61,43094151.9550507,6071846049920.75
498,2019-03-08,3868.02,44044134.5838246,6071846049920.75
499,2019-03-09,3947.74,42067846.7510553,6071846049920.75
500,2019-03-10,3929.84,41859992.1319056,6071216044486.33
501,2019-03-11,3874.89,42943836.8358263,6068891541676.55
502,2019-03-12,3888.57,43928506.2381613,6068891541676.55
503,2019-03-13,3878.44,41261208.4093421,6068891541676.55
504,2019-03-14,3881.44,47063222.423541,6068891541676.55
505,2019-03-15,3927.08,46388378.1048802,6068891541676.55
506,2019-03-16,4027.01,49592956.715576,6068891541676.55
507,2019-03-17,3998.0,44219453.7474075,6068891541676.55
508,2019-03-18,3988.85,49152726.1822965,6068891541676.55
509,2019-03-19,4024.14,53416464.1863043,6068891541676.55
510,2019-03-20,4056.75,48338052.7030702,6068891541676.55
511,2019-03-21,3996.93,45218106.1464174,6068891541676.55
512,2019-03-22,4000.84,49268278.551613,6068891541676.55
513,2019-03-23,4007.21,43829368.5046818,6068891541676.55
514,2019-03-24,3994.11,47228168.5093996,6368919654419.9
515,2019-03-25,3924.55,47026846.4415673,6379265451411.05
516,2019-03-26,3942.22,42479651.5939014,6379265451411.05
517,2019-03-27,4045.98,47681353.1815806,6379265451411.05
518,2019-03-28,4036.45,46366994.1237997,6379265451411.05
519,2019-03-29,4111.38,46549858.3447962,6379265451411.05
520,2019-03-30,4118.13,43914861.2075775,6379265451411.05
521,2019-03-31,4112.69,44877577.2101696,6379265451411.05
522,2019-04-01,4151.32,43406358.4112033,6379265451411.05
523,2019-04-02,4906.93,51037696.0316296,6379265451411.05
524,2019-04-03,4976.59,45252156.4063927,6379265451411.05
525,2019-04-04,4913.36,45930007.6171341,6379265451411.05
526,2019-04-05,5047.23,50019786.8363353,6379265451411.05
527,2019-04-06,5057.25,44033511.1232459,6379562392399.34
528,2019-04-07,5201.16,46123800.3228922,6393023717201.86
529,2019-04-08,5294.09,47281190.6666004,6393023717201.86
530,2019-04-09,5201.3,42541074.1217863,6393023717201.86
531,2019-04-10,5318.6,47251301.5947455,6393023717201.86
532,2019-04-11,5048.56,50089119.4035942,6393023717201.86
533,2019-04-12,5081.5,48383269.1326992,6393023717201.86
534,2019-04-13,5080.66,43111981.2005906,6393023717201.86
535,2019-04-14,5165.59,38878908.9268042,6393023717201.86
536,2019-04-15,5037.27,46120157.2530654,6393023717201.86
537,2019-04-16,5212.81,46135225.1550418,6393023717201.86
538,2019-04-17,5236.26,43697260.9593547,6393023717201.86
539,2019-04-18,5289.75,47305812.4489463,6393023717201.86
540,2019-04-19,5295.53,48575719.895706,6393023717201.86
541,2019-04-20,5326.18,41893779.7806613,6393023717201.86
542,2019-04-21,5305.74,51365832.698247,6357721118108.3
543,2019-04-22,5394.67,43116692.570824,6353030562983.98
544,2019-04-23,5539.1,37351466.8173793,6353030562983.98
545,2019-04-24,5454.58,52151883.3015698,6353030562983.98
546,2019-04-25,5162.67,45513089.1649164,6353030562983.98
547,2019-04-26,5234.09,48288211.1228846,6353030562983.98
548,2019-04-27,5229.48,44280221.4163431,6353030562983.98
549,2019-04-28,5272.45,51737417.504597,6353030562983.98
550,2019-04-29,5237.96,51317569.4156722,6353030562983.98
551,2019-04-30,5350.64,44324020.7469077,6353030562983.98
552,2019-05-01,5389.54,55254674.7438451,6353030562983.98
553,2019-05-02,5500.72,59148182.3862114,6353030562983.98
554,2019-05-03,5753.38,48248666.0023914,6353030562983.98
555,2019-05-04,5840.08,42813568.6355585,6554050172254.85
556,2019-05-05,5794.14,43464314.3913795,6702169884349.17
557,2019-05-06,5748.17,50382022.2378401,6702169884349.17
558,2019-05-07,5819.57,43922468.2254743,6702169884349.17
559,2019-05-08,5998.71,50752249.6648088,6702169884349.17
560,2019-05-09,6171.96,51265233.187056,6702169884349.17
561,2019-05-10,6358.29,41910276.8378259,6702169884349.17
562,2019-05-11,7191.36,43313882.4935151,6702169884349.17
563,2019-05-12,6977.63,52373847.1791167,6702169884349.17
564,2019-05-13,7806.36,56324595.1327325,6702169884349.17
565,2019-05-14,7980.13,50903812.7896203,6702169884349.17
566,2019-05-15,8183.83,49463240.0893572,6702169884349.17
567,2019-05-16,7874.11,49172532.397533,6702169884349.17
568,2019-05-17,7371.96,50537700.6698117,6702169884349.17
569,2019-05-18,7266.08,51230432.0672059,6703779555093.12
570,2019-05-19,8193.14,55570548.6957266,6704632680587.42
571,2019-05-20,7998.29,53956371.2237885,6704632680587.42
572,2019-05-21,7947.93,51161491.361051,6704632680587.42
573,2019-05-22,7626.89,58728721.5733275,6704632680587.42
574,2019-05-23,7876.5,52581995.3580609,6704632680587.42
575,2019-05-24,7996.4,50759817.5856662,6704632680587.42
576,2019-05-25,8059.13,46689242.4493105,6704632680587.42
577,2019-05-26,8726.23,55527021.8406794,6704632680587.42
578,2019-05-27,8785.17,56120379.4890571,6704632680587.42
579,2019-05-28,8718.85,54761553.4336095,6704632680587.42
580,2019-05-29,8664.56,58350576.3962135,6704632680587.42
581,2019-05-30,8276.25,53906405.0275397,6747104132834.88
582,2019-05-31,8550.67,43611051.7374605,7459680720542.3
583,2019-06-01,8555.87,56691628.2498895,7459680720542.3
584,2019-06-02,8737.91,49111309.1220627,7459680720542.3
585,2019-06-03,8114.49,44452685.5250335,7459680720542.3
586,2019-06-04,7677.47,57001092.6323824,7459680720542.3
587,2019-06-05,7791.29,60792325.1739276,7459680720542.3
588,2019-06-06,7807.36,58149865.2550216,7459680720542.3
589,2019-06-07,8002.63,58874696.3076493,7459680720542.3
590,2019-06-08,7933.78,45733470.531162,7459680720542.3
591,2019-06-09,7643.44,54430542.2574886,7459680720542.3
592,2019-06-10,8021.0,58205394.4148086,7459680720542.3
593,2019-06-11,7917.32,53869516.6909358,7459680720542.3
594,2019-06-12,8174.14,49327092.2491415,7459680720542.3
595,2019-06-13,8235.57,55798426.8945376,7459680720542.3
596,2019-06-14,8693.96,63024892.3875831,7411481913588.27
597,2019-06-15,8853.56,53642174.3689122,7409399249090.25
598,2019-06-16,8979.18,49377349.2832798,7409399249090.25
599,2019-06-17,9336.01,48751831.6749007,7409399249090.25
600,2019-06-18,9081.71,60584138.1081114,7409399249090.25
601,2019-06-19,9280.54,65300281.3606175,7409399249090.25
602,2019-06-20,9536.85,52859881.8268381,7409399249090.25
603,2019-06-21,10218.87,49669545.7649831,7409399249090.25
604,2019-06-22,10689.54,53130258.7096648,7409399249090.25
605,2019-06-23,10855.99,66786714.6536345,7409399249090.25
606,2019-06-24,11035.74,65184004.8482558,7409399249090.25
607,2019-06-25,11740.34,53604784.8118422,7409399249090.25
608,2019-06-26,12913.28,61018728.9180219,7409399249090.25
609,2019-06-27,11154.09,55718282.2987781,7868124124773.38
610,2019-06-28,12355.06,64901570.2415244,7934713219630.61
611,2019-06-29,11884.1,68814995.5551941,7934713219630.61
612,2019-06-30,10769.05,60110261.7832155,7934713219630.61
613,2019-07-01,10591.87,56273145.2272923,7934713219630.61
614,2019-07-02,10844.13,62143782.7090991,7934713219630.61
615,2019-07-03,11981.61,67513538.1979025,7934713219630.61
616,2019-07-04,11156.52,65753514.8974974,7934713219630.61
617,2019-07-05,10993.25,74252077.404365,7934713219630.61
618,2019-07-06,11248.94,70499077.6199371,7934713219630.61
619,2019-07-07,11474.28,61324968.1514017,7934713219630.61
620,2019-07-08,12296.16,71689688.4909505,7934713219630.61
621,2019-07-09,12567.02,65549233.1271835,8587445349569.64
622,2019-07-10,12099.12,58039910.5784534,9064159826491.41
623,2019-07-11,11343.12,58764057.6738095,9064159826491.41
624,2019-07-12,11797.37,73998111.0308687,9064159826491.41
625,2019-07-13,11363.97,65350573.1758953,9064159826491.41
626,2019-07-14,10204.41,65850969.4817594,9064159826491.41
627,2019-07-15,10850.26,66187758.2835653,9064159826491.41
628,2019-07-16,9423.44,74123956.0219036,9064159826491.41
629,2019-07-17,9696.15,60776029.7411764,9064159826491.41
630,2019-07-18,10638.35,55156348.4670207,9064159826491.41
631,2019-07-19,10532.94,53381011.7828849,9064159826491.41
632,2019-07-20,10759.42,79611079.1100632,9064159826491.41
633,2019-07-21,10586.71,66768025.1585702,9064159826491.41
634,2019-07-22,10325.87,71413326.7110441,9064159826491.41
635,2019-07-23,9854.15,63978547.1178075,9033161130737.73
636,2019-07-24,9772.14,62732151.8494772,9013786945891.68
637,2019-07-25,9882.43,66954999.8457599,9013786945891.68
638,2019-07-26,9847.45,74715443.2895868,9013786945891.68
639,2019-07-27,9478.32,68570848.0974428,9013786945891.68
640,2019-07-28,9531.77,79127722.044316,9013786945891.68
641,2019-07-29,9506.93,76047151.88123,9013786945891.68
642,2019-07-30,9595.52,63780601.0462818,9013786945891.68
643,2019-07-31,10089.25,76712160.9545278,9013786945891.68
644,2019-08-01,10409.79,63665299.0499886,9013786945891.68
645,2019-08-02,10528.99,75891932.1409611,9013786945891.68
646,2019-08-03,10820.41,77318156.3951515,9013786945891.68
647,2019-08-04,10978.91,74480045.7111773,9013786945891.68
648,2019-08-05,11807.96,70406155.1631253,9890230141833.33
649,2019-08-06,11467.1,80524307.9435208,9985348008059.55
650,2019-08-07,11974.28,76207446.2980684,9985348008059.55
651,2019-08-08,11982.8,70667649.665362,9985348008059.55
652,2019-08-09,11865.21,72912856.8812474,9985348008059.55
653,2019-08-10,11293.59,75358887.9525471,9985348008059.55
654,2019-08-11,11549.06,75713546.8458823,9985348008059.55
655,2019-08-12,11387.41,66489512.7394338,9985348008059.55
656,2019-08-13,10872.0,79390679.2238367,9985348008059.55
657,2019-08-14,10031.89,76056399.7510508,9985348008059.55
658,2019-08-15,10308.51,77744836.7773162,9985348008059.55
659,2019-08-16,10360.43,72875517.8949489,9985348008059.55
660,2019-08-17,10220.75,64501271.6182931,9985348008059.55
661,2019-08-18,10326.25,64014474.1476737,10016798869143.8
662,2019-08-19,10922.16,82939429.5225332,10183488432890.0
663,2019-08-20,10770.76,77959332.1332298,10183488432890.0
664,2019-08-21,10131.67,69036996.3063754,10183488432890.0
665,2019-08-22,10104.11,71428562.7345725,10183488432890.0
666,2019-08-23,10410.49,77458847.5360656,10183488432890.0
667,2019-08-24,10150.07,80883729.9198018,10183488432890.0
668,2019-08-25,10141.75,79060207.8252776,10183488432890.0
669,2019-08-26,10364.91,69518307.3671493,10183488432890.0
670,2019-08-27,10175.47,68075900.1348915,10183488432890.0
671,2019-08-28,9722.83,77137074.5751837,10183488432890.0
672,2019-08-29,9492.81,83309999.578013,10183488432890.0
673,2019-08-30,9587.25,81060031.4105586,10183488432890.0
674,2019-08-31,9624.54,84203307.9766338,10183488432890.0
675,2019-09-01,9768.36,76182714.3246345,10685572378039.8
676,2019-09-02,10387.5,81865057.3367487,10771996663680.4
677,2019-09-03,10625.1,88011388.9414708,10771996663680.4
678,2019-09-04,10585.2,72608146.9260104,10771996663680.4
679,2019-09-05,10556.16,89440680.3346936,10771996663680.4
680,2019-09-06,10309.91,84683745.9037839,10771996663680.4
681,2019-09-07,10491.96,80513205.2567874,10771996663680.4
682,2019-09-08,10420.88,95660362.4890521,10771996663680.4
683,2019-09-09,10314.88,78908430.6548605,10771996663680.4
684,2019-09-10,10109.46,97500583.1190546,10771996663680.4
685,2019-09-11,10165.01,99129638.9035406,10771996663680.4
686,2019-09-12,10428.96,84550671.3051154,10771996663680.4
687,2019-09-13,10372.29,81591237.8868079,10958429712866.3
688,2019-09-14,10365.56,91520659.3154465,11890594958795.8
689,2019-09-15,10313.02,89313735.7999772,11890594958795.8
690,2019-09-16,10271.79,96690166.1828745,11890594958795.8
691,2019-09-17,10198.62,88154630.3695103,11890594958795.8
692,2019-09-18,10163.38,105326001.10506,11890594958795.8
693,2019-09-19,10281.03,87209417.9137287,11890594958795.8
694,2019-09-20,10176.38,89560379.1673666,11890594958795.8
695,2019-09-21,9988.38,97703119.2040406,11890594958795.8
696,2019-09-22,10036.98,99646459.7094709,11890594958795.8
697,2019-09-23,9694.6,67031523.9745291,11890594958795.8
698,2019-09-24,8542.54,93199454.5117054,11890594958795.8
699,2019-09-25,8446.97,93207178.566199,11890594958795.8
700,2019-09-26,8074.99,101934669.238474,12017674556107.6
701,2019-09-27,8201.36,83660912.9487263,12759819404408.8
702,2019-09-28,8223.65,101229586.180001,12759819404408.8
703,2019-09-29,8065.26,86832693.109964,12759819404408.8
704,2019-09-30,8314.62,83523403.3786944,12759819404408.8
705,2019-10-01,8326.64,90484477.470372,12759819404408.8
706,2019-10-02,8391.52,93847324.5682287,12759819404408.8
707,2019-10-03,8246.3,93578459.5691506,12759819404408.8
708,2019-10-04,8168.05,94825004.1899179,12759819404408.8
709,2019-10-05,8172.48,100564203.301081,12759819404408.8
710,2019-10-06,7868.31,94266114.71875,12759819404408.8
711,2019-10-07,8215.11,98334573.2633409,12759819404408.8
712,2019-10-08,8191.87,102923047.980369,12759819404408.8
713,2019-10-09,8593.16,87425470.3144874,12759819404408.8
714,2019-10-10,8596.57,103887749.259995,12874760266706.5
715,2019-10-11,8278.05,101167619.400187,13008091666971.9
716,2019-10-12,8316.66,86725049.7986489,13008091666971.9
717,2019-10-13,8296.34,92032049.2700014,13008091666971.9
718,2019-10-14,8363.94,87485567.9442814,13008091666971.9
719,2019-10-15,8173.48,99704576.5740104,13008091666971.9
720,2019-10-16,8014.39,92162551.7548361,13008091666971.9
721,2019-10-17,8082.46,97226464.7939634,13008091666971.9
722,2019-10-18,7972.62,106046810.779774,13008091666971.9
723,2019-10-19,7973.63,92460889.0869028,13008091666971.9
724,2019-10-20,8247.25,96851568.5821707,13008091666971.9
725,2019-10-21,8223.25,103077534.158858,13008091666971.9
726,2019-10-22,8034.5,110785113.289501,13008091666971.9
727,2019-10-23,7479.54,109865482.762909,13069108485875.7
728,2019-10-24,7444.2,90352561.8438353,13691480038694.5
729,2019-10-25,8671.1,94164115.282614,13691480038694.5
730,2019-10-26,9258.98,96811794.3977744,13691480038694.5
731,2019-10-27,9550.6,77787286.2149381,13691480038694.5
732,2019-10-28,9222.23,91443656.42835,13691480038694.5
733,2019-10-29,9432.86,94180744.3520091,13691480038694.5
734,2019-10-30,9169.86,91293152.0970703,13691480038694.5
735,2019-10-31,9157.52,89242170.1691829,13691480038694.5
736,2019-11-01,9260.59,88631294.2352176,13691480038694.5
737,2019-11-02,9311.99,93625343.2334221,13691480038694.5
738,2019-11-03,9221.61,94340545.5003693,13691480038694.5
739,2019-11-04,9421.54,89896187.8472186,13691480038694.5
740,2019-11-05,9323.61,98819409.3307976,13691480038694.5
741,2019-11-06,9347.27,90672851.6326168,13691480038694.5
742,2019-11-07,9208.52,91399245.6759976,13669891710443.3
743,2019-11-08,8772.31,83929269.3884638,12720005267390.5
744,2019-11-09,8822.19,92677908.179033,12720005267390.5
745,2019-11-10,9045.85,104578879.457102,12720005267390.5
746,2019-11-11,8726.31,98694491.2113221,12720005267390.5
747,2019-11-12,8815.14,85118350.9081256,12720005267390.5
748,2019-11-13,8773.82,87730707.5103871,12720005267390.5
749,2019-11-14,8640.42,108297075.086366,12720005267390.5
750,2019-11-15,8468.57,100186011.945116,12720005267390.5
751,2019-11-16,8498.94,93080645.0512098,12720005267390.5
752,2019-11-17,8515.28,97336761.0003454,12720005267390.5
753,2019-11-18,8190.16,89153749.5021685,12720005267390.5
754,2019-11-19,8133.57,92807793.0715923,12720005267390.5
755,2019-11-20,8093.6,90657921.5314172,12720005267390.5
756,2019-11-21,7632.59,87754423.1776282,12795789637885.3
757,2019-11-22,7292.2,86493474.0839243,12973235968799.8
758,2019-11-23,7339.24,113177710.695653,12973235968799.8
759,2019-11-24,6930.09,84584363.6186131,12973235968799.8
760,2019-11-25,7138.23,81423998.6088204,12973235968799.8
761,2019-11-26,7170.11,78729442.3995001,12973235968799.8
762,2019-11-27,7531.5,89385614.9549132,12973235968799.8
763,2019-11-28,7442.33,108075563.294313,12973235968799.8
764,2019-11-29,7769.38,87613553.720807,12973235968799.8
765,2019-11-30,7571.77,83818150.406286,12973235968799.8
766,2019-12-01,7420.53,93308919.6413103,12973235968799.8
767,2019-12-02,7320.94,94385604.8905077,12973235968799.8
768,2019-12-03,7313.64,103049569.457986,12973235968799.8
769,2019-12-04,7207.78,107880491.949211,12973235968799.8
770,2019-12-05,7406.75,94309777.077793,12955951549096.0
771,2019-12-06,7558.58,92427420.1095076,12876842089682.5
772,2019-12-07,7514.86,99834311.8230161,12876842089682.5
773,2019-12-08,7539.7,94650679.9158096,12876842089682.5
774,2019-12-09,7350.62,94501051.9666227,12876842089682.5
775,2019-12-10,7233.84,95070168.9842549,12876842089682.5
776,2019-12-11,7212.01,84473464.7390427,12876842089682.5
777,2019-12-12,7199.39,85375121.5184883,12876842089682.5
778,2019-12-13,7261.72,97721105.5979162,12876842089682.5
779,2019-12-14,7080.29,98337411.2165738,12876842089682.5
780,2019-12-15,7132.39,80190860.840103,12876842089682.5
781,2019-12-16,6897.33,102482283.981458,12876842089682.5
782,2019-12-17,6635.84,90307520.4825393,12876842089682.5
783,2019-12-18,7294.53,85579538.1272511,12876842089682.5
784,2019-12-19,7159.26,102286399.275997,12892837609391.0
785,2019-12-20,7203.41,100295958.174057,12948593420946.4
786,2019-12-21,7159.47,113307244.075593,12948593420946.4
787,2019-12-22,7517.58,108785086.343802,12948593420946.4
788,2019-12-23,7326.6,91641997.6866282,12948593420946.4
789,2019-12-24,7260.91,81049648.8658226,12948593420946.4
790,2019-12-25,7202.72,82362930.3538612,12948593420946.4
791,2019-12-26,7207.23,107915980.165049,12948593420946.4
792,2019-12-27,7253.82,93481639.3424829,12948593420946.4
793,2019-12-28,7316.23,97053783.5353271,12948593420946.4
794,2019-12-29,7399.49,101897952.788977,12948593420946.4
795,2019-12-30,7234.44,108164865.975615,12948593420946.4
796,2019-12-31,7183.88,98435107.9709407,12948593420946.4
797,2020-01-01,7189.94,112382825.815777,13031658000898.6
798,2020-01-02,6965.72,97321512.3679073,13798783827516.4
799,2020-01-03,7339.7,115510866.447528,13798783827516.4
800,2020-01-04,7357.5,115893551.745285,13798783827516.4
801,2020-01-05,7359.96,112677010.289275,13798783827516.4
802,2020-01-06,7762.69,92867375.1428802,13798783827516.4
803,2020-01-07,8160.36,120234545.80521,13798783827516.4
804,2020-01-08,8045.15,98295682.5684271,13798783827516.4
805,2020-01-09,7817.35,108785940.686764,13798783827516.4
806,2020-01-10,8190.31,102306737.493859,13798783827516.4
807,2020-01-11,8024.58,111583541.865446,13798783827516.4
808,2020-01-12,8181.49,103706195.559589,13798783827516.4
809,2020-01-13,8106.56,98356488.0550407,13798783827516.4
810,2020-01-14,8820.95,99439388.9248117,13819009697340.7
811,2020-01-15,8813.21,110496469.048307,14776367535688.6
812,2020-01-16,8719.63,117264816.050456,14776367535688.6
813,2020-01-17,8894.83,116880726.655179,14776367535688.6
814,2020-01-18,8909.28,96767572.6805459,14776367535688.6
815,2020-01-19,8702.59,110276951.131784,14776367535688.6
816,2020-01-20,8634.03,112522207.374284,14776367535688.6
817,2020-01-21,8724.84,113069569.578125,14776367535688.6
818,2020-01-22,8667.26,115127128.581482,14776367535688.6
819,2020-01-23,8394.28,116799040.43604,14776367535688.6
820,2020-01-24,8431.78,112870762.084241,14776367535688.6
821,2020-01-25,8345.88,120241706.540262,14776367535688.6
822,2020-01-26,8602.37,106599126.749032,14776367535688.6
823,2020-01-27,8898.94,96593228.943159,14776367535688.6
824,2020-01-28,9391.97,109105205.863742,15203806713070.4
825,2020-01-29,9286.18,123384024.378924,15466098935554.7
826,2020-01-30,9501.38,120173329.065685,15466098935554.7
827,2020-01-31,9342.23,111298272.286803,15466098935554.7
828,2020-02-01,9384.45,116736864.924153,15466098935554.7
829,2020-02-02,9334.25,110338966.81059,15466098935554.7
830,2020-02-03,9288.96,113792861.070975,15466098935554.7
831,2020-02-04,9171.98,101932281.921575,15466098935554.7
832,2020-02-05,9611.42,122651008.890108,15466098935554.7
833,2020-02-06,9755.84,104092246.032576,15466098935554.7
834,2020-02-07,9808.36,107751389.369693,15466098935554.7
835,2020-02-08,9898.25,106371019.276814,15466098935554.7
836,2020-02-09,10157.78,117087555.193325,15466098935554.7
837,2020-02-10,9858.03,93983852.9029574,15466098935554.7
838,2020-02-11,10269.43,114443186.713447,15521134947902.3
839,2020-02-12,10347.93,110226070.499639,15546745765529.4
840,2020-02-13,10233.32,108973550.395231,15546745765529.4
841,2020-02-14,10360.37,103863749.862113,15546745765529.4
842,2020-02-15,9905.43,110946969.263807,15546745765529.4
843,2020-02-16,9925.51,113171456.530997,15546745765529.4
844,2020-02-17,9702.48,121021369.098654,15546745765529.4
845,2020-02-18,10182.6,115660798.985167,15546745765529.4
846,2020-02-19,9602.43,109345752.200259,15546745765529.4
847,2020-02-20,9608.8,97668978.6535127,15546745765529.4
848,2020-02-21,9697.86,119682676.950748,15546745765529.4
849,2020-02-22,9671.46,114684259.469315,15546745765529.4
850,2020-02-23,9977.39,111340584.339247,15546745765529.4
851,2020-02-24,9664.21,110377328.080296,15546745765529.4
852,2020-02-25,9316.18,114989955.611362,15509350562256.6
853,2020-02-26,8793.5,106619859.775774,15486913440292.9
854,2020-02-27,8821.5,119944480.508095,15486913440292.9
855,2020-02-28,8719.29,122313197.841394,15486913440292.9
856,2020-02-29,8545.45,106969719.154906,15486913440292.9
857,2020-03-01,8549.38,137443832.892271,15486913440292.9
858,2020-03-02,8919.74,114950215.294512,15486913440292.9
859,2020-03-03,8765.68,117867047.31738,15486913440292.9
860,2020-03-04,8773.78,128437234.342365,15486913440292.9
861,2020-03-05,9074.82,125586320.274709,15486913440292.9
862,2020-03-06,9160.39,118979617.142592,15486913440292.9
863,2020-03-07,8903.72,124095132.948543,15486913440292.9
864,2020-03-08,8057.67,121478008.96285,15486913440292.9
865,2020-03-09,7944.4,121434942.90677,16076772598590.7
866,2020-03-10,7894.66,108776661.595771,16552923967337.2
867,2020-03-11,7945.36,98759473.9768177,16552923967337.2
868,2020-03-12,4916.78,123956946.495254,16552923967337.2
869,2020-03-13,5632.58,103397714.280062,16552923967337.2
870,2020-03-14,5181.77,107562029.982569,16552923967337.2
871,2020-03-15,5357.02,99926429.2754372,16552923967337.2
872,2020-03-16,5045.0,97574043.2552983,16552923967337.2
873,2020-03-17,5337.66,100659191.86385,16552923967337.2
874,2020-03-18,5413.06,83563850.5728081,16552923967337.2
875,2020-03-19,6184.88,90535480.3316529,16552923967337.2
876,2020-03-20,6206.44,92807871.7549666,16552923967337.2
877,2020-03-21,6195.43,102765149.335729,16552923967337.2
878,2020-03-22,5828.15,104998917.571605,16552923967337.2
879,2020-03-23,6503.53,94802605.0541267,16552923967337.2
880,2020-03-24,6767.18,108784284.97037,16552923967337.2
881,2020-03-25,6694.21,75434661.4599693,16552923967337.2
882,2020-03-26,6757.95,112264004.670682,14143559041805.1
883,2020-03-27,6382.8,106723078.405497,13912524048945.9
884,2020-03-28,6252.49,92961048.570639,13912524048945.9
885,2020-03-29,5882.2,104135834.0121,13912524048945.9
886,2020-03-30,6403.31,101671911.359057,13912524048945.9
887,2020-03-31,6423.61,110180025.856779,13912524048945.9
888,2020-04-01,6663.63,105459373.006891,13912524048945.9
889,2020-04-02,6804.42,105730685.084869,13912524048945.9
890,2020-04-03,6743.68,93208612.5331889,13912524048945.9
891,2020-04-04,6875.95,109321180.091308,13912524048945.9
892,2020-04-05,6781.64,123368978.823834,13912524048945.9
893,2020-04-06,7347.22,92144409.6551549,13912524048945.9
894,2020-04-07,7201.57,116247181.773153,13912524048945.9
895,2020-04-08,7367.37,102833475.019852,14397482597687.7
896,2020-04-09,7294.55,114367930.940938,14715214060656.5
897,2020-04-10,6876.49,119318729.146754,14715214060656.5
898,2020-04-11,6887.6,117662904.472559,14715214060656.5
899,2020-04-12,6913.76,112651795.887662,14715214060656.5
900,2020-04-13,6859.43,125952261.728724,14715214060656.5
901,2020-04-14,6879.44,122871101.805292,14715214060656.5
902,2020-04-15,6629.54,124445669.978302,14715214060656.5
903,2020-04-16,7114.55,111955362.398189,14715214060656.5
904,2020-04-17,7037.12,92533863.4676681,14715214060656.5
905,2020-04-18,7264.29,115182351.255795,14715214060656.5
906,2020-04-19,7132.88,112779553.707965,14715214060656.5
907,2020-04-20,6842.45,117656440.632779,14715214060656.5
908,2020-04-21,6855.11,116944887.221935,15624843397592.7
909,2020-04-22,7135.41,103286762.094521,15958652328578.4
910,2020-04-23,7489.25,112017321.936187,15958652328578.4
911,2020-04-24,7509.44,114858970.493296,15958652328578.4
912,2020-04-25,7546.92,108060997.189382,15958652328578.4
913,2020-04-26,7701.35,108354027.875963,15958652328578.4
914,2020-04-27,7787.41,112785046.926188,15958652328578.4
915,2020-04-28,7760.32,122035878.480214,15958652328578.4
916,2020-04-29,8784.96,117023928.01789,15958652328578.4
917,2020-04-30,8637.56,107926031.873775,15958652328578.4
918,2020-05-01,8829.12,111950820.480978,15958652328578.4
919,2020-05-02,8981.11,117070328.314685,15958652328578.4
920,2020-05-03,8907.19,133295629.62972,15958652328578.4
921,2020-05-04,8881.65,125392706.799172,15958652328578.4
922,2020-05-05,9029.75,125928121.968959,16079831604278.3
923,2020-05-06,9153.2,123668735.999823,16104807485529.4
924,2020-05-07,9999.93,117827562.572616,16104807485529.4
925,2020-05-08,9808.18,109479994.394956,16104807485529.4
926,2020-05-09,9541.13,108663612.736843,16104807485529.4
927,2020-05-10,8735.05,135872632.05854,16104807485529.4
928,2020-05-11,8568.88,125480689.67894,16104807485529.4
929,2020-05-12,8821.18,116506692.278827,16104807485529.4
930,2020-05-13,9317.44,94618897.4534501,16104807485529.4
931,2020-05-14,9793.19,94923213.2427666,16104807485529.4
932,2020-05-15,9311.69,100021376.304714,16104807485529.4
933,2020-05-16,9387.08,102079109.837435,16104807485529.4
934,2020-05-17,9670.56,81279455.5953462,16104807485529.4
935,2020-05-18,9722.73,101921845.308079,16104807485529.4
936,2020-05-19,9780.2,94782518.5265117,16104807485529.4
937,2020-05-20,9509.45,87062046.6017161,15213703057048.3
